"BMW 7 Серия" "$ 4 400 366 784 сом" " 1990 г., 3 л., механика,седан, бензин,руль слева, цвет: черный" https://im.mashina.kg/tachka/images//6/0/b/60b720e4c023bea9041bac123ac52ebd_240x180.jpg
"Mercedes-Benz E-класс" "$ 6 700 558 512 сом" " 1995 г., 2.2 л., автомат,седан, бензин,руль слева, 278 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//7/7/c/77c8231ef825b1fa608b4c796dbec6b7_240x180.jpg
"Daewoo Gentra" "$ 77 975 6 500 000 сом" " 2014 г., 1.5 л., автомат,седан, бензин,руль слева, 258 148 км, цвет: серый" https://im.mashina.kg/tachka/images//2/9/3/293b1ad021997452857bb43e89166037_240x180.jpg
"Honda Fit" "$ 7 300 608 528 сом" " 2003 г., 1.3 л., вариатор,хэтчбек 5 дв., бензин,руль справа, цвет: серый" https://im.mashina.kg/tachka/images//6/6/2/662a33abc8a339bd4ed88a636616f8d3_240x180.jpg
"Mercedes-Benz Vaneo" "$ 11 000 916 960 сом" " 2005 г., 1.7 л., механика,компактвэн, дизель,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//e/5/a/e5a4ec73a63fdc1803bac0e6238bea11_240x180.jpg
"Toyota RAV4" "$ 7 558 630 000 сом" " 2003 г., 2 л., механика,внедорожник 5 дв., бензин,руль слева, 250 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//e/2/7/e2766dce727f105a1ce1aa6eeaa9a2f1_240x180.jpg
"Mercedes-Benz E-класс" "$ 28 000 2 334 080 сом" " 2014 г., 2 л., автомат,купе, бензин,руль слева, 97 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/4/f/a4f4db392e58a2d395599ab1459143fe_240x180.jpg
"Daewoo Nexia" "$ 1 440 120 000 сом" " 1995 г., 1.5 л., механика,седан, бензин,руль слева, 249 856 км, цвет: серый" https://im.mashina.kg/tachka/images//f/0/0/f005ec7d95191180849c628e3c097d85_240x180.jpg
"Lexus GX" "$ 21 500 1 792 240 сом" " 2003 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//2/8/0/28032f3dc6dcea2841ce85d102100f44_240x180.jpg
"Daewoo Nexia" "$ 1 560 130 000 сом" " 2001 г., 1.5 л., механика,седан, бензин,руль слева, 2 000 км, цвет: серый" 
"Lexus RX" "$ 55 000 4 584 800 сом" " 2016 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 124 000 км, цвет: белый" https://im.mashina.kg/tachka/images//5/1/7/517d3d755dfa4f5fbf33d6b50d681432_240x180.jpg
"Toyota Camry" "$ 23 000 1 917 280 сом" " 2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//2/6/2/262bbe0377882836db0ca89e9dccede7_240x180.jpg
"Daewoo Matiz" "$ 3 179 265 000 сом" " 2004 г., 0.8 л., автомат,хэтчбек 5 дв., бензин,руль слева, цвет: бирюзовый" https://im.mashina.kg/tachka/images//f/4/6/f46b1accabc02579d28657508e85571c_240x180.jpg
"Toyota Camry" "$ 15 600 1 300 416 сом" " 2012 г., 2.5 л., автомат,седан, бензин,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//4/7/0/470dd8164f351fa89cd58947f8d379db_240x180.jpg
"Mercedes-Benz S-класс AMG" "$ 18 500 1 542 160 сом" " 2004 г., 5.4 л., автомат,седан, бензин,руль слева, 180 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//b/b/e/bbe7104d1d17314bc6a224bf5945b27d_240x180.jpg
"Hyundai Grandeur" "$ 19 700 1 642 192 сом" " 2017 г., 3 л., автомат,седан, бензин / газ,руль слева, 134 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/a/1/aa17723e87ad1ead2259ff23020a73ed_240x180.jpg
"Mercedes-Benz W124" "$ 6 000 500 160 сом" " 1993 г., 3.2 л., автомат,седан, бензин,руль слева, 40 000 км, цвет: серый" https://im.mashina.kg/tachka/images//5/d/f/5dfef3c0c1182ae541cf5b9c571665d8_240x180.jpg
"Chevrolet Spark" "$ 7 700 641 872 сом" " 2015 г., 1 л., автомат,хэтчбек 5 дв., бензин,руль слева, 100 000 км, цвет: голубой" https://im.mashina.kg/tachka/images//d/5/e/d5ef682afdfb0543e5c4a72f59ba325e_240x180.jpg
"Volkswagen Passat" "$ 6 750 562 680 сом" " 2003 г., 1.8 л., автомат,седан, бензин,руль слева, 287 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//3/f/4/3f4ea90be972b5b39b1d684a13a22801_240x180.jpg
"Toyota Camry" "$ 23 700 1 975 632 сом" " 2019 г., 2.5 л., автомат,седан, бензин,руль слева, 39 000 км, цвет: черный" https://im.mashina.kg/tachka/images//5/7/e/57ed23e411e5592c37ae1e383d061b47_240x180.jpg
"Honda Odyssey" "$ 5 200 433 472 сом" " 2000 г., 2.3 л., автомат,минивэн, бензин,руль справа, 390 000 км, цвет: белый" https://im.mashina.kg/tachka/images//8/e/d/8ed25b92230397c88f149fc6911d17a5_240x180.jpg
"Honda Odyssey" "$ 7 500 625 200 сом" " 2003 г., 2.3 л., автомат,минивэн, бензин,руль справа, цвет: баклажан" https://im.mashina.kg/tachka/images//1/2/2/12291c7ab584631f8d95245a2806b46b_240x180.jpg
"Honda Fit" "$ 7 500 625 200 сом" " 2003 г., 1.5 л., вариатор,хэтчбек 5 дв., бензин,руль справа, 230 000 км, цвет: синий" https://im.mashina.kg/tachka/images//2/9/c/29c91dbbf438116ec901a783d76152c2_240x180.jpg
"Lexus ES" "$ 11 000 916 960 сом" " 2005 г., 3.3 л., автомат,седан, бензин,руль слева, цвет: серый" https://im.mashina.kg/tachka/images//d/2/d/d2da6b7f403ee1b07b476607aa90245b_240x180.jpg
"Lexus ES" "$ 63 000 5 251 680 сом" " 2020 г., 2.5 л., вариатор,седан, гибрид,руль слева, 28 000 км, цвет: белый" https://im.mashina.kg/tachka/images//3/f/b/3fb29b5b2da5074577919dbe864dc496_240x180.jpg
"Kia Sorento" "$ 27 000 2 250 720 сом" " 2016 г., 2.2 л., автомат,внедорожник 5 дв., дизель,руль слева, 140 000 км, цвет: черный" https://im.mashina.kg/tachka/images//8/c/7/8c78f8a773d7c6193c425b44ec05b039_240x180.jpg
"Chevrolet Matiz" "$ 4 439 370 000 сом" " 2008 г., 1 л., механика,хэтчбек 5 дв., бензин,руль слева, 120 000 км, цвет: черный" https://im.mashina.kg/tachka/images//9/7/a/97ac9e9983c86b4ef5ae5ca4e6aeacfc_240x180.jpg
"Toyota Alphard" "$ 16 500 1 375 440 сом" " 2005 г., 3 л., автомат,минивэн, бензин,руль справа, цвет: белый" https://im.mashina.kg/tachka/images//8/0/4/804fb19974dc51c7c2ce885c5f5f88e6_240x180.jpg
"Daewoo Nexia" "$ 2 399 200 000 сом" " 2005 г., 1.5 л., механика,седан, бензин,руль слева, 223 342 км, цвет: серебристый" https://im.mashina.kg/tachka/images//e/7/d/e7dc96e1914a2d313f13105fc03e011e_240x180.jpg
"Lexus ES" "$ 32 000 2 667 520 сом" " 2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 60 000 км, цвет: белый" https://im.mashina.kg/tachka/images//4/0/d/40daf4243e6a1663b8e09b8c7d5ec9ca_240x180.jpg
"Mercedes-Benz E-класс" "$ 6 800 566 848 сом" " 1994 г., 3.2 л., автомат,седан, бензин,руль слева, 265 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//8/3/5/8350c05b6483c0709786d61b52e60b3f_240x180.jpg
"Nissan Primera" "$ 2 519 210 000 сом" " 1996 г., 1.6 л., механика,седан, бензин,руль слева, 310 000 км, цвет: серый" https://im.mashina.kg/tachka/images//8/4/9/849c13433c3a692b64126e70e10b7f9c_240x180.jpg
"Lexus UX" "$ 35 500 2 959 280 сом" " 2019 г., 2 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 31 000 км, цвет: белый" https://im.mashina.kg/tachka/images//2/d/8/2d8fa2639e80ac60b761e875469e38be_240x180.jpg
"Lexus ES" "$ 27 000 2 250 720 сом" " 2015 г., 2.5 л., вариатор,седан, гибрид,руль слева, 75 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//9/1/0/9103e460613ab06888942bcdf8b46780_240x180.jpg
"Opel Corsa" "$ 5 998 500 000 сом" " 2009 г., 1 л., механика,хэтчбек 5 дв., бензин,руль слева, 165 000 км, цвет: черный" https://im.mashina.kg/tachka/images//d/7/b/d7b7672ca99855eba45a704bb843b6d2_240x180.jpg
"Toyota Camry" "$ 19 300 1 608 848 сом" " 2015 г., 2.5 л., автомат,седан, бензин,руль слева, цвет: черный" https://im.mashina.kg/tachka/images//a/5/9/a59c16a93eb7e7792c4f8efd83e100f7_240x180.jpg
"Lexus ES" "$ 33 800 2 817 568 сом" " 2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 86 000 км, цвет: бронза" https://im.mashina.kg/tachka/images//b/4/d/b4d9fa8ee7215bbf6212f604c34eb647_240x180.jpg
"Mercedes-Benz S-класс" "$ 9 000 750 240 сом" " 1996 г., 6 л., автомат,седан, бензин,руль слева, 239 587 км, цвет: белый" https://im.mashina.kg/tachka/images//a/d/7/ad75d1810a4e432b9e5761383f7b3ec0_240x180.jpg
"BMW 5 Серия" "$ 8 800 733 568 сом" " 2002 г., 3 л., автомат,седан, бензин,руль слева, 230 214 км, цвет: серебристый" https://im.mashina.kg/tachka/images//c/d/0/cd096ebf655f6b9d06168253e4d5feab_240x180.jpg
"Toyota bB" "$ 5 800 483 488 сом" " 2003 г., 1.3 л., автомат,пикап, бензин,руль справа, 150 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//3/8/3/3837d8f7f42b9701041d20e1860b8780_240x180.jpg
"Honda Fit" "$ 9 477 790 000 сом" " 2006 г., 1.5 л., вариатор,хэтчбек 5 дв., бензин,руль справа, 155 197 км, цвет: белый" https://im.mashina.kg/tachka/images//7/9/7/797bb90ccc0cd3ec4a7cf4fd856366bc_240x180.jpg
"Pontiac Grand Prix" "$ 4 000 333 440 сом" " 1999 г., 3.1 л., автомат,седан, бензин,руль слева, 300 000 км, цвет: черный" https://im.mashina.kg/tachka/images//9/b/b/9bbe400ff0a3d6d746dfc84bf1cfe738_240x180.jpg
"ВАЗ (Lada) 2107" "$ 2 639 220 000 сом" " 2009 г., 1.6 л., механика,седан, бензин,руль слева, 93 000 км, цвет: синий" https://im.mashina.kg/tachka/images//e/a/4/ea406c2857f02abf255bdfc20dd68cf6_240x180.jpg
"Hyundai Santa Fe" "$ 22 000 1 833 920 сом" " 2015 г., 2 л., автомат,внедорожник 5 дв., дизель,руль слева, 100 000 км, цвет: белый" https://im.mashina.kg/tachka/images//3/5/2/35212e557e1a3d69b2665142c3bfdfae_240x180.jpg
"Lexus LX" "$ 31 000 2 584 160 сом" " 2007 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 206 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//1/0/0/1005a7e7a96779d1c41017a6dbbcf228_240x180.jpg
"BMW 5 Серия" "$ 4 199 350 000 сом" " 1994 г., 2 л., механика,седан, бензин,руль слева, 300 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//b/5/5/b554f363973719736c4583d128c166bc_240x180.jpg
"Volkswagen Passat" "$ 2 639 220 000 сом" " 1990 г., 1.8 л., механика,универсал, бензин,руль слева, цвет: бордовый" https://im.mashina.kg/tachka/images//0/f/2/0f2227d202df6403d3134d48c6ca56e6_240x180.jpg
"Toyota Camry" "$ 22 800 1 900 608 сом" " 2016 г., 2.5 л., автомат,седан, бензин,руль слева, 130 000 км, цвет: белый" https://im.mashina.kg/tachka/images//c/c/6/cc62d06344f0231a3dca773a926fc703_240x180.jpg
"Toyota Highlander" "$ 18 999 1 583 757 сом" " 2008 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, цвет: серебристый" https://im.mashina.kg/tachka/images//2/2/c/22c5026343981879d4940538a0a46c09_240x180.jpg
"Mercedes-Benz S-класс" "$ 8 200 683 552 сом" " 2002 г., 3.2 л., автомат,седан, дизель,руль слева, 364 001 км, цвет: черный" https://im.mashina.kg/tachka/images//c/2/8/c2862b3d2567ee1d5e50909a55cda4e8_240x180.jpg
"Daewoo Tico" "$ 1 799 150 000 сом" " 1997 г., 0.8 л., механика,хэтчбек 5 дв., бензин,руль слева, 1 747 км, цвет: белый" https://im.mashina.kg/tachka/images//a/e/7/ae74e749c60deb260c92f35ff74d0216_240x180.jpg
"ВАЗ (Lada) 2115" "$ 1 380 115 000 сом" " 2003 г., 1.5 л., механика,седан, бензин,руль слева, 241 555 км, цвет: хамелеон" https://im.mashina.kg/tachka/images//a/2/c/a2c514b4411a1ee7442fae711bfc767c_240x180.jpg
"Chevrolet Malibu" "$ 13 500 1 125 360 сом" " 2017 г., 1.5 л., автомат,седан, бензин,руль слева, 161 532 км, цвет: белый" https://im.mashina.kg/tachka/images//b/1/6/b16347be87b03ca1716a558b9551cbcc_240x180.jpg
"Toyota RAV4" "$ 43 500 3 626 160 сом" " 2021 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 5 000 км, цвет: серый" https://im.mashina.kg/tachka/images//3/f/8/3f888b2219b7e12fee15640ce53c12b0_240x180.jpg
"Toyota RAV4" "$ 43 500 3 626 160 сом" " 2021 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 5 000 км, цвет: серый" https://im.mashina.kg/tachka/images//3/f/8/3f888b2219b7e12fee15640ce53c12b0_240x180.jpg
"ВАЗ (Lada) 2106" "$ 1 320 110 000 сом" " 1987 г., 1.3 л., механика,седан, бензин,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//a/a/9/aa9b839cb8d91ba2af80eefae5763c5b_240x180.jpg
"Toyota Harrier" "$ 13 500 1 125 360 сом" " 2003 г., 2.4 л., автомат,внедорожник 5 дв., бензин,руль справа, 225 860 км, цвет: серебристый" https://im.mashina.kg/tachka/images//a/d/f/adfc30a3d51394de4b80438fba5d8744_240x180.jpg
"BMW 5 Серия" "$ 3 359 280 000 сом" " 1999 г., 2 л., автомат,седан, бензин,руль слева, 380 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//5/4/1/5419e0648b1c2322d447e183251aaeff_240x180.jpg
"Volkswagen Touareg" "$ 9 000 750 240 сом" " 2004 г., 3.2 л., автомат,внедорожник 5 дв., бензин,руль слева, 231 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//9/9/c/99ce424bfc15909ab8c7ca1eeb87da7e_240x180.jpg
"Land Rover Discovery" "$ 16 000 1 333 760 сом" " 2008 г., 4.4 л., автомат,внедорожник 5 дв., бензин,руль слева, 250 000 км, цвет: черный" https://im.mashina.kg/tachka/images//6/d/b/6dbd738a72ce468362e628efde08c45b_240x180.jpg
"Toyota Avensis" "$ 4 319 360 000 сом" " 2000 г., 1.6 л., механика,универсал, бензин,руль слева, 350 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/b/1/ab1a236f7316b7a3f5f1e803f0cb7b73_240x180.jpg
"Toyota Avalon" "$ 26 900 2 242 384 сом" " 2018 г., 2.5 л., вариатор,седан, гибрид,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//4/6/5/465af081cf5141f71540d3a949a7daee_240x180.jpg
"Mercedes-Benz E-класс" "$ 5 600 466 816 сом" " 2001 г., 3.2 л., автомат,седан, бензин,руль справа, цвет: серебристый" https://im.mashina.kg/tachka/images//a/9/2/a921227385c7f46acd7b5d7500fe834e_240x180.jpg
"Hyundai Santa Fe" "$ 36 500 3 042 640 сом" " 2020 г., 2.2 л., автомат,внедорожник 5 дв., дизель,руль слева, 30 000 км, цвет: черный" https://im.mashina.kg/tachka/images//8/9/e/89eb9facbabbfb87f16026fbc46e84be_240x180.jpg
"Volkswagen Passat" "$ 3 479 290 000 сом" " 1991 г., 2 л., механика,универсал, бензин,руль слева, 196 360 км, цвет: серебристый" https://im.mashina.kg/tachka/images//6/a/5/6a5f61be83e63eb5ea8e94ed51192e99_240x180.jpg
"Toyota RAV4" "$ 25 500 2 125 680 сом" " 2017 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 70 000 км, цвет: серый" https://im.mashina.kg/tachka/images//a/e/f/aef8d8db75dc47e9aab29135ce4b6cf6_240x180.jpg
"ВАЗ (Lada) 2121 (4x4) Нива" "$ 2 159 180 000 сом" " 1989 г., 1.6 л., механика,внедорожник 3 дв., бензин,руль слева, 186 390 км, цвет: бежевый" https://im.mashina.kg/tachka/images//a/6/5/a65508272d17079cf82c86631b466574_240x180.jpg
"Toyota Camry" "$ 15 700 1 308 752 сом" " 2012 г., 2.5 л., автомат,седан, бензин,руль слева, 118 700 км, цвет: серебристый" https://im.mashina.kg/tachka/images//a/5/1/a514296e6452c76a21fbeff359d4169d_240x180.jpg
"Lexus LX" "$ 62 000 5 168 320 сом" " 2012 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 94 000 км, цвет: черный" https://im.mashina.kg/tachka/images//e/2/6/e26c3a9291eaf02faea0f1e28651dd86_240x180.jpg
"Nissan R'nessa" "$ 3 800 316 768 сом" " 1998 г., 2 л., вариатор,универсал, бензин,руль слева, 190 000 км, цвет: белый" 
"Toyota Camry (Japan)" "$ 7 200 600 192 сом" " 2002 г., 2.4 л., автомат,седан, бензин,руль справа, 250 000 км, цвет: серый" https://im.mashina.kg/tachka/images//7/0/d/70d086f6b0d103b0ecd4ebf621bbcbf0_240x180.jpg
"Mercedes-Benz C-класс" "$ 7 200 600 192 сом" " 2001 г., 3.2 л., автомат,седан, бензин,руль слева, 285 321 км, цвет: серебристый" https://im.mashina.kg/tachka/images//4/c/4/4c49acf6616aca3cb0c3ccf8aafa0ecb_240x180.jpg
"УАЗ Patriot" "$ 13 700 1 142 032 сом" " 2017 г., 2.2 л., механика,внедорожник 5 дв., дизель,руль слева, 147 852 км, цвет: серебристый" https://im.mashina.kg/tachka/images//9/1/d/91dda0146e41cad80b35f11316296306_240x180.jpg
"Lexus LS" "$ 17 500 1 458 800 сом" " 2005 г., 4.3 л., автомат,седан, бензин,руль слева, 325 087 км, цвет: черный" https://im.mashina.kg/tachka/images//e/7/b/e7bc47f92c6bc3550a8a692e5f48e22a_240x180.jpg
"Lexus LS" "$ 17 500 1 458 800 сом" " 2005 г., 4.3 л., автомат,седан, бензин,руль слева, 325 087 км, цвет: черный" https://im.mashina.kg/tachka/images//e/7/b/e7bc47f92c6bc3550a8a692e5f48e22a_240x180.jpg
"Hyundai Getz" "$ 4 199 350 000 сом" " 2007 г., 1.5 л., механика,хэтчбек 5 дв., дизель,руль слева, цвет: синий" https://im.mashina.kg/tachka/images//d/1/3/d13ab740ebccc41e1b047f86cc04ea49_240x180.jpg
"Toyota Prius" "$ 17 000 1 417 120 сом" " 2016 г., 1.8 л., вариатор,хэтчбек 5 дв., гибрид,руль слева, 66 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//4/1/9/419bbba2ed1057c84ed73d18ae385994_240x180.jpg
"Honda Fit" "$ 8 397 700 000 сом" " 2004 г., 1.5 л., вариатор,хэтчбек 5 дв., бензин,руль справа, 390 388 км, цвет: красный" https://im.mashina.kg/tachka/images//8/2/3/82385234e607776399dd4c1567f06756_240x180.jpg
"Volkswagen Golf" "$ 5 200 433 472 сом" " 2005 г., 1.6 л., автомат,универсал, бензин,руль справа, 210 000 км, цвет: синий" https://im.mashina.kg/tachka/images//1/e/1/1e16c2bc835715dd1db7fabf102f9390_240x180.jpg
"BMW 5 Серия" "$ 8 500 708 560 сом" " 2001 г., 4.4 л., автомат,седан, бензин,руль слева, 200 000 км, цвет: черный" https://im.mashina.kg/tachka/images//b/6/f/b6f19bce2db38f44d5f6b46645fc0c14_240x180.jpg
"Hyundai Getz" "$ 5 398 450 000 сом" " 2006 г., 1.4 л., механика,хэтчбек 5 дв., бензин,руль слева, 200 000 км, цвет: белый" https://im.mashina.kg/tachka/images//0/9/5/095691655af40b8c074c2a3d951559ab_240x180.jpg
"Toyota Camry" "$ 19 000 1 583 840 сом" " 2017 г., 2.5 л., автомат,седан, бензин,руль слева, 120 000 км, цвет: черный" https://im.mashina.kg/tachka/images//d/b/f/dbfba5797f93af920d986d0adae291a0_240x180.jpg
"Nissan Primera" "$ 3 800 316 768 сом" " 2002 г., 1.8 л., механика,седан, бензин,руль справа, 150 000 км, цвет: бежевый" https://im.mashina.kg/tachka/images//7/8/1/7818de7b29e4c54b667c4bea4c8cf192_240x180.jpg
"Daewoo Matiz" "$ 2 799 233 333 сом" " 2003 г., 1 л., механика,хэтчбек 5 дв., бензин,руль слева, цвет: зеленый" https://im.mashina.kg/tachka/images//6/4/5/645d64254d2a85c0f1ce1753bc2909b5_240x180.jpg
"Toyota Avalon" "$ 30 000 2 500 800 сом" " 2017 г., 2.5 л., вариатор,седан, гибрид,руль слева, 68 000 км, цвет: белый" https://im.mashina.kg/tachka/images//9/7/0/970cc9fb1e511ac3273335726526c56a_240x180.jpg
"Toyota Camry" "$ 15 600 1 300 416 сом" " 2014 г., 2.5 л., вариатор,седан, гибрид,руль слева, 165 000 км, цвет: белый" https://im.mashina.kg/tachka/images//8/a/5/8a5e888b4d4d9a4a34fd61cddaac96cd_240x180.jpg
"Honda Fit" "$ 9 500 791 920 сом" " 2009 г., 1.5 л., вариатор,хэтчбек 5 дв., бензин,руль слева, 234 000 км, цвет: серый" https://im.mashina.kg/tachka/images//9/3/b/93b5740fe5fbc246231af87a2aad218c_240x180.jpg
"Daewoo Nexia" "$ 2 639 220 000 сом" " 2012 г., 1.5 л., механика,седан, бензин,руль слева, 220 000 км, цвет: белый" https://im.mashina.kg/tachka/images//8/6/7/8677319f3de5aada78b57a6d6256a8f6_240x180.jpg
"Chevrolet Spark" "$ 9 500 791 920 сом" " 2019 г., 1.4 л., вариатор,хэтчбек 5 дв., бензин,руль слева, 30 000 км, цвет: синий" https://im.mashina.kg/tachka/images//4/a/7/4a79f3af685e88db53bfc2373901354e_240x180.jpg
"Mitsubishi Pajero Pinin" "$ 6 999 583 437 сом" " 2003 г., 2 л., автомат,внедорожник 5 дв., бензин,руль справа, 173 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//8/5/d/85d9051e4ebd6eaf4c910fcf02149b92_240x180.jpg
"Toyota Caldina" "$ 8 200 683 552 сом" " 2003 г., 2 л., автомат,универсал, бензин,руль справа, цвет: белый" https://im.mashina.kg/tachka/images//8/4/a/84a10d7d13d04038263784f29260da6c_240x180.jpg
"Toyota Avalon" "$ 8 400 700 224 сом" " 2004 г., 3 л., автомат,седан, бензин,руль слева, 285 000 км, цвет: белый" https://im.mashina.kg/tachka/images//7/8/5/7856d4766476b3fe1e25acec12e21447_240x180.jpg
"Mercedes-Benz S-класс" "$ 10 000 833 600 сом" " 1998 г., 4.2 л., автомат,седан, бензин,руль слева, 170 000 км, цвет: синий" https://im.mashina.kg/tachka/images//c/8/3/c83aed3805a02e5f09b5e36ccc888b47_240x180.jpg
"Toyota Harrier" "$ 11 800 983 648 сом" " 2003 г., 3 л., автомат,внедорожник 5 дв., бензин,руль справа, 220 000 км, цвет: серый" https://im.mashina.kg/tachka/images//f/5/b/f5b7ad9d78292e4f25c7a3ca4e261243_240x180.jpg
"Honda Stepwgn" "$ 13 000 1 083 680 сом" " 2003 г., 2.4 л., автомат,минивэн, бензин,руль справа, 207 000 км, цвет: черный" https://im.mashina.kg/tachka/images//0/e/f/0efa3c0e615d2424ad17a0dff9f329ae_240x180.jpg
"Mercedes-Benz M-класс" "$ 16 000 1 333 760 сом" " 2010 г., 3 л., автомат,внедорожник 5 дв., дизель,руль слева, 184 000 км, цвет: белый" https://im.mashina.kg/tachka/images//1/a/7/1a76e8eb41bf03d574371d2b31b73878_240x180.jpg
"Mercedes-Benz G-класс AMG" "$ 80 000 6 668 800 сом" " 2013 г., 5.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 120 000 км, цвет: черный" https://im.mashina.kg/tachka/images//5/3/a/53a3aa443b2dc010a850b3c37a659942_240x180.jpg
"Toyota Camry" "$ 17 000 1 417 120 сом" " 2011 г., 3.5 л., автомат,седан, бензин,руль слева, 208 000 км, цвет: черный" https://im.mashina.kg/tachka/images//3/7/e/37e34588fcf15da034609663222c2d7e_240x180.jpg
"Toyota Windom" "$ 9 200 766 912 сом" " 2001 г., 3 л., автомат,седан, бензин,руль справа, 265 888 км, цвет: белый" https://im.mashina.kg/tachka/images//0/6/2/062d31406a614a5866e14f5a205eead8_240x180.jpg
"BMW X3" "$ 13 000 1 083 680 сом" " 2009 г., 3 л., автомат,внедорожник 5 дв., бензин,руль слева, 250 000 км, цвет: белый" https://im.mashina.kg/tachka/images//4/2/f/42f6dbe55b4027f543b5a5ea69fad186_240x180.jpg
"Mercedes-Benz G-класс" "$ 22 700 1 892 272 сом" " 2003 г., 4 л., автомат,внедорожник 5 дв., дизель,руль слева, 230 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//2/4/7/2478e80b758c248d178498710a8a1673_240x180.jpg
"Daewoo Matiz" "$ 4 499 375 000 сом" " 2006 г., 0.8 л., автомат,хэтчбек 5 дв., бензин,руль слева, 281 201 км, цвет: бежевый" https://im.mashina.kg/tachka/images//7/5/7/757faa1c68c718bd2d4607ce82f4e3c0_240x180.jpg
"Toyota Camry" "$ 29 000 2 417 440 сом" " 2021 г., 2.5 л., автомат,седан, бензин,руль слева, 29 000 км, цвет: черный" https://im.mashina.kg/tachka/images//1/c/f/1cfa98faeb4b117a5444c8cc2dc584b9_240x180.jpg
"Lexus RX" "$ 58 000 4 835 460 сом" " 2017 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 37 800 км, цвет: белый" 
"Toyota Alphard" "$ 13 000 1 083 680 сом" " 2006 г., 3 л., автомат,минивэн, бензин,руль справа, 150 000 км, цвет: белый" https://im.mashina.kg/tachka/images//6/8/8/688a8ca256a08585511173d31288e0a2_240x180.jpg
"Honda Odyssey" "$ 5 800 483 488 сом" " 2001 г., 2.3 л., автомат,минивэн, бензин,руль справа, 400 000 км, цвет: белый" https://im.mashina.kg/tachka/images//1/7/4/174d639dcb9c73f05a5065e473708860_240x180.jpg
"Mercedes-Benz S-класс" "$ 6 000 500 160 сом" " 1996 г., 5 л., автомат,седан, бензин,руль слева, 440 000 км, цвет: черный" https://im.mashina.kg/tachka/images//6/f/1/6f1dc8c0477c933a3ef4cc5f69c5db30_240x180.jpg
"Mercedes-Benz E-класс" "$ 9 500 791 920 сом" " 2000 г., 4.3 л., автомат,седан, бензин,руль слева, цвет: серебристый" https://im.mashina.kg/tachka/images//2/0/9/209208078bc9dfd58d776162d63df7c1_240x180.jpg
"Toyota Camry" "$ 14 990 1 249 566 сом" " 2013 г., 2.5 л., автомат,седан, бензин,руль слева, 160 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//f/7/3/f7358fb86dbbd42815a7889a4f5f3fac_240x180.jpg
"BMW 7 Серия" "$ 54 000 4 501 440 сом" " 2015 г., 4.4 л., автомат,седан, бензин,руль слева, 70 000 км, цвет: черный" https://im.mashina.kg/tachka/images//b/5/f/b5fb06b967c4a1ffa6fad66a72e82892_240x180.jpg
"Lexus LX" "$ 59 000 4 918 240 сом" " 2013 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 140 000 км, цвет: белый" https://im.mashina.kg/tachka/images//2/b/d/2bd5afe217c99a8f15d9fce32684a534_240x180.jpg
"Toyota Estima" "$ 10 900 908 624 сом" " 2008 г., 2.4 л., вариатор,минивэн, бензин,руль справа, 160 000 км, цвет: серый" https://im.mashina.kg/tachka/images//0/0/e/00ead46c7cf2e39f62eb11e9bf154f11_240x180.jpg
